 esp1   esp2   esp3  PSI:0.769231 esp1   esp2   esp3  PSI:0.8 esp1   esp2   esp3  PSI:0.806452 esp1   esp2   esp3  PSI:0.813008
0.161687  -0.198648  -0.558447  0.154961  -0.210857  -0.512179  0.163424  -0.21933  -0.506725  0.167535  -0.209715  -0.515717  
0.161262  -0.198584  -0.558295  0.154362  -0.210562  -0.512116  0.162811  -0.218985  -0.506587  0.168  -0.210166  -0.515553  
0.161515  -0.19854  -0.55869  0.153932  -0.210347  -0.51194  0.162562  -0.21858  -0.506818  0.167605  -0.210782  -0.514593  
0.161467  -0.198254  -0.558847  0.153555  -0.209841  -0.511983  0.162677  -0.21833  -0.507044  0.167124  -0.211021  -0.513884  
0.1616  -0.19834  -0.558943  0.153546  -0.209721  -0.512188  0.16266  -0.217891  -0.507198  0.167188  -0.21083  -0.514212  
0.160932  -0.19829  -0.558455  0.153644  -0.209537  -0.512394  0.16235  -0.21856  -0.506136  0.166559  -0.210249  -0.514206  
0.161008  -0.198677  -0.558158  0.15264  -0.20822  -0.512963  0.161964  -0.217907  -0.506564  0.166113  -0.210626  -0.513283  
0.160951  -0.198966  -0.557856  0.152602  -0.207547  -0.513629  0.162227  -0.218861  -0.505877  0.165371  -0.210371  -0.512857  
0.160891  -0.198481  -0.558359  0.152715  -0.207562  -0.513696  0.161893  -0.219197  -0.505251  0.165049  -0.211179  -0.511845  
0.161239  -0.199069  -0.558084  0.151929  -0.206559  -0.513841  0.161519  -0.219504  -0.504651  0.164894  -0.211274  -0.511626  
0.161316  -0.198862  -0.558468  0.151729  -0.206658  -0.513591  0.162098  -0.219653  -0.505089  0.165614  -0.212226  -0.511261  
0.160706  -0.198278  -0.558605  0.15158  -0.206909  -0.513228  0.161964  -0.21938  -0.505372  0.165612  -0.212808  -0.510646  
0.161359  -0.198647  -0.558741  0.151337  -0.206827  -0.513108  0.162116  -0.219286  -0.505685  0.165573  -0.213368  -0.510132  
0.161658  -0.199526  -0.558075  0.152005  -0.207821  -0.51259  0.162384  -0.219769  -0.505532  0.165953  -0.213543  -0.510151  
0.161525  -0.198985  -0.558356  0.152565  -0.208072  -0.512916  0.163373  -0.220057  -0.506102  0.166214  -0.213446  -0.510683  
0.161331  -0.198368  -0.55882  0.152856  -0.207724  -0.51344  0.163443  -0.220488  -0.505761  0.166275  -0.213337  -0.5108  
0.161499  -0.199033  -0.558325  0.152928  -0.208181  -0.513108  0.163259  -0.220139  -0.506062  0.166225  -0.213206  -0.510887  
0.161692  -0.199159  -0.558417  0.152989  -0.207933  -0.513429  0.163562  -0.220317  -0.506254  0.166519  -0.213584  -0.510846  
0.162085  -0.19947  -0.558514  0.152863  -0.20805  -0.513216  0.163458  -0.219961  -0.506554  0.166247  -0.213171  -0.511079  
0.162029  -0.199402  -0.55852  0.15276  -0.208475  -0.51275  0.163814  -0.220465  -0.506523  0.166189  -0.213193  -0.510938  
0.162381  -0.199613  -0.558572  0.152491  -0.208274  -0.512873  0.163709  -0.220877  -0.506058  0.165616  -0.212559  -0.510856  
0.16238  -0.199612  -0.558576  0.151745  -0.207906  -0.512626  0.163285  -0.220971  -0.505621  0.16598  -0.213093  -0.510732  
0.162564  -0.199319  -0.559131  0.152079  -0.207717  -0.513143  0.163324  -0.220917  -0.505626  0.165484  -0.212966  -0.510435  
0.162321  -0.199627  -0.558674  0.152257  -0.207434  -0.513582  0.163092  -0.221542  -0.504805  0.16574  -0.213258  -0.510447  
0.162278  -0.199232  -0.558942  0.152449  -0.20719  -0.513973  0.162279  -0.220923  -0.504581  0.165633  -0.213324  -0.510195  
0.162287  -0.198735  -0.559475  0.152419  -0.207176  -0.513815  0.163005  -0.22086  -0.505341  0.166086  -0.213364  -0.510619  
0.162122  -0.198778  -0.559239  0.152836  -0.207711  -0.513615  0.163039  -0.220648  -0.505601  0.166339  -0.2134  -0.51088  
0.161893  -0.198419  -0.559465  0.152952  -0.207487  -0.51403  0.163584  -0.220679  -0.505946  0.166366  -0.213249  -0.511093  
0.161602  -0.198279  -0.559275  0.153116  -0.207061  -0.514666  0.16396  -0.220678  -0.506337  0.166187  -0.213589  -0.510568  
0.161809  -0.198456  -0.55925  0.152735  -0.206656  -0.514656  0.163341  -0.220208  -0.506194  0.166031  -0.213259  -0.510744  
0.161671  -0.198155  -0.559528  0.152724  -0.206873  -0.514406  0.16328  -0.219742  -0.506726  0.166422  -0.213828  -0.510433  
0.161321  -0.198273  -0.559058  0.152355  -0.206937  -0.514129  0.162954  -0.219676  -0.506529  0.166089  -0.213591  -0.510378  
0.161167  -0.198041  -0.559127  0.152151  -0.206649  -0.514327  0.163302  -0.219436  -0.507262  0.165912  -0.213319  -0.510515  
