 p:0.5 p:0.555556 p:0.625 p:0.666667 p:0.769231 p:0.8 p:0.806452 p:0.813008 p:0.833333 p:0.847458 p:0.862069 p:0.877193 p:0.909091 p:1 p:1.11111 t 
1.91279  1.90957  1.87805  1.80392  1.82116  1.73411  1.75183  1.79684  1.75035  1.73675  1.74849  1.77359  1.75632  1.76173  1.86376  
1.91358  1.91054  1.87768  1.80534  1.81831  1.73574  1.74949  1.79891  1.74957  1.73896  1.75096  1.77315  1.75573  1.76193  1.85872  
1.91468  1.91227  1.87783  1.80576  1.81357  1.73427  1.74956  1.8024  1.75017  1.74054  1.74751  1.77224  1.75338  1.76228  1.85628  
1.91507  1.91211  1.87596  1.80852  1.81594  1.73359  1.75187  1.80447  1.74861  1.74386  1.74773  1.77542  1.75236  1.76426  1.85588  
1.9162  1.91534  1.87552  1.81145  1.81215  1.73092  1.75196  1.80705  1.74773  1.74398  1.74872  1.77105  1.75212  1.76647  1.85624  
1.9168  1.91553  1.87741  1.81221  1.81309  1.73108  1.75212  1.81102  1.75228  1.74292  1.7488  1.76909  1.75259  1.76501  1.85578  
1.91467  1.91498  1.87563  1.81565  1.81579  1.73143  1.75251  1.80611  1.7551  1.74287  1.75063  1.76799  1.75331  1.76586  1.85495  
1.9152  1.91525  1.87728  1.81593  1.81738  1.73408  1.75441  1.80582  1.75499  1.73963  1.75117  1.76994  1.75361  1.76413  1.85591  
1.91695  1.91506  1.87641  1.81627  1.81628  1.736  1.7544  1.80512  1.75545  1.73709  1.7527  1.76783  1.75209  1.76714  1.85384  
1.91695  1.91572  1.87761  1.81732  1.81521  1.73789  1.75445  1.80742  1.75809  1.73443  1.75557  1.7689  1.75403  1.76579  1.85492  
1.9184  1.91633  1.87895  1.81814  1.81529  1.73914  1.75308  1.80715  1.75948  1.73352  1.75459  1.76881  1.75409  1.76352  1.85568  
1.91686  1.91674  1.87767  1.82093  1.81572  1.74074  1.74888  1.80897  1.75881  1.73495  1.75476  1.76683  1.75267  1.76367  1.8563  
1.91744  1.91667  1.8762  1.81965  1.81421  1.74142  1.75137  1.81062  1.75956  1.73672  1.75517  1.76483  1.75202  1.76499  1.85305  
1.91822  1.91663  1.87599  1.81804  1.81596  1.74409  1.75119  1.8065  1.75861  1.73633  1.75411  1.76439  1.7545  1.76436  1.85148  
1.91932  1.91804  1.8749  1.81811  1.81621  1.74405  1.75088  1.80561  1.76018  1.73128  1.7554  1.76597  1.75539  1.76305  1.85185  
1.9205  1.91735  1.87587  1.81791  1.81305  1.74084  1.75113  1.80323  1.7628  1.73309  1.75505  1.76805  1.75369  1.76493  1.84819  
1.92085  1.91858  1.87704  1.81976  1.81573  1.7419  1.74844  1.79929  1.76272  1.73288  1.75571  1.76551  1.75252  1.76758  1.84908  
1.9195  1.91701  1.87661  1.82005  1.81449  1.73898  1.74794  1.79579  1.76177  1.73404  1.75469  1.76563  1.75225  1.76826  1.85237  
1.91732  1.91561  1.87762  1.81934  1.81371  1.73981  1.74771  1.79431  1.76335  1.73355  1.74997  1.76423  1.74888  1.77135  1.85134  
1.9161  1.91418  1.87818  1.81856  1.8112  1.73768  1.74747  1.79551  1.76197  1.73434  1.75211  1.76538  1.74984  1.77057  1.85347  
1.9154  1.9142  1.87847  1.81647  1.81296  1.73905  1.74818  1.7962  1.76121  1.73664  1.75159  1.76676  1.75162  1.77002  1.85441  
1.91652  1.91472  1.87936  1.8185  1.80986  1.74009  1.74369  1.79986  1.76263  1.73705  1.7526  1.76615  1.75134  1.76875  1.8547  
1.91592  1.91604  1.87958  1.81765  1.8105  1.73909  1.74151  1.79818  1.76536  1.73829  1.75536  1.76542  1.74937  1.76963  1.85366  
1.91555  1.91669  1.8791  1.81975  1.81016  1.73838  1.74274  1.7978  1.76615  1.74003  1.75437  1.76575  1.74862  1.76924  1.85344  
